Timestamp;Frame;Sts;Lat;Lon;Altitude;Pressure;Temperature;Acceleration X;Acceleration Y;Acceleration Z; Annex 0;Annex 1;
[17:57:11.265] ;1c 76 37 00 7d 9b c1 19 0a 72 f7 ff 28 05 3f 0d a2 01 e9 f7 4c ff e8 ff 00 00 4d;77;432118653;-560630;1320;3634716;3391;418;-2071;-180;-24;0
[17:57:11.830] ;ee b7 37 00 b3 9a c1 19 fd 75 f7 ff 04 05 38 0d 82 03 bc f7 6b ff e8 ff 00 00 4d;77;432118451;-559619;1284;3651566;3384;898;-2116;-149;-24;0
[17:57:12.798] ;1d 37 38 00 b2 97 c1 19 4e 8a f7 ff 8c 04 27 0d f7 02 4c f8 f3 fe e8 ff 00 00 4d;77;432117682;-554418;1164;3684125;3367;759;-1972;-269;-24;0
[17:57:13.309] ;ec 76 38 00 e8 95 c1 19 7a 93 f7 ff 52 04 1f 0d 4e 02 7f f7 f1 ff e8 ff 00 00 4d;77;432117224;-552070;1106;3700460;3359;590;-2177;-15;-24;0
[17:57:13.812] ;09 b5 38 00 4f 95 c1 19 93 96 f7 ff 3e 04 12 0d 81 05 dd f7 78 ff e8 ff 00 00 4d;77;432117071;-551277;1086;3716361;3346;1409;-2083;-136;-24;0
[17:57:14.323] ;2c f4 38 00 d9 93 c1 19 7c a5 f7 ff ed 03 0d 0d 81 02 de f7 e2 ff e8 ff 00 00 4d;77;432116697;-547460;1005;3732524;3341;641;-2082;-30;-24;0
[17:57:14.831] ;2b 33 39 00 8d 93 c1 19 62 ad f7 ff c5 03 07 0d d0 01 0e f8 ae ff e8 ff 00 00 4d;77;432116621;-545438;965;3748651;3335;464;-2034;-82;-24;0
[17:57:15.461] ;61 7b 39 00 f3 92 c1 19 1f b5 f7 ff 91 03 f2 0c 26 02 b1 f8 37 00 e8 ff 00 00 4d;77;432116467;-543457;913;3767137;3314;550;-1871;55;-24;0
[17:57:15.880] ;0c b7 39 00 f3 92 c1 19 1f b5 f7 ff 91 03 f3 0c fd 02 24 f8 e0 00 e8 ff 00 00 4d;77;432116467;-543457;913;3782412;3315;765;-2012;224;-24;0
[17:57:16.389] ;57 f7 39 00 82 92 c1 19 02 bc f7 ff 51 03 ee 0c 08 04 5e f8 94 00 e8 ff 00 00 4d;77;432116354;-541694;849;3798871;3310;1032;-1954;148;-24;0
[17:57:16.900] ;0d 38 3a 00 9a 92 c1 19 41 bf f7 ff 24 03 e6 0c 8a 02 00 f8 d6 fe e8 ff 00 00 4d;77;432116378;-540863;804;3815437;3302;650;-2048;-298;-24;0
[17:57:17.409] ;ba 77 3a 00 9a 92 c1 19 41 bf f7 ff 24 03 dc 0c fb 03 a7 f7 05 00 e8 ff 00 00 4d;77;432116378;-540863;804;3831738;3292;1019;-2137;5;-24;0
[17:57:17.918] ;94 b8 3a 00 35 93 c1 19 86 c2 f7 ff e8 02 d4 0c 67 02 17 f8 08 00 e8 ff 00 00 4d;77;432116533;-540026;744;3848340;3284;615;-2025;8;-24;0
[17:57:18.427] ;51 fa 3a 00 26 94 c1 19 e7 c4 f7 ff ae 02 ce 0c 0f 04 27 f8 6c 00 e8 ff 00 00 4d;77;432116774;-539417;686;3865169;3278;1039;-2009;108;-24;0
[17:57:18.929] ;78 38 3b 00 a8 94 c1 19 c2 c5 f7 ff 90 02 c3 0c 1c 02 10 f8 ce ff e8 ff 00 00 4d;77;432116904;-539198;656;3881080;3267;540;-2032;-50;-24;0
[17:57:19.437] ;f3 78 3b 00 54 95 c1 19 98 c6 f7 ff 64 02 c0 0c 34 03 ab f7 47 00 e8 ff 00 00 4d;77;432117076;-538984;612;3897587;3264;820;-2133;71;-24;0
[17:57:20.465] ;3f fc 3b 00 26 96 c1 19 cf c6 f7 ff 1b 02 ad 0c d0 02 8a f7 45 ff e8 ff 00 00 4d;77;432117286;-538929;539;3931199;3245;720;-2166;-187;-24;0
[17:57:20.969] ;0b 3d 3c 00 57 96 c1 19 6a c6 f7 ff f0 01 aa 0c d9 02 ee f7 16 ff e8 ff 00 00 4d;77;432117335;-539030;496;3947787;3242;729;-2066;-234;-24;0
